timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740548463401,1094,HTTP Request,200,OK,1000RutaPorSegundo 1-83,text,true,,397,264,919,919,http://127.0.0.1:5001/api/entregas,1094,0,1
1740548463432,1066,HTTP Request,200,OK,1000RutaPorSegundo 1-115,text,true,,395,264,918,918,http://127.0.0.1:5001/api/entregas,1066,0,2
1740548463407,1099,HTTP Request,200,OK,1000RutaPorSegundo 1-92,text,true,,397,264,917,917,http://127.0.0.1:5001/api/entregas,1099,0,1
1740548463369,1147,HTTP Request,200,OK,1000RutaPorSegundo 1-56,text,true,,396,264,916,916,http://127.0.0.1:5001/api/entregas,1147,0,0
1740548463425,1104,HTTP Request,200,OK,1000RutaPorSegundo 1-107,text,true,,393,264,915,915,http://127.0.0.1:5001/api/entregas,1103,0,2
1740548463418,1112,HTTP Request,200,OK,1000RutaPorSegundo 1-100,text,true,,395,264,914,914,http://127.0.0.1:5001/api/entregas,1112,0,0
1740548463388,1146,HTTP Request,200,OK,1000RutaPorSegundo 1-73,text,true,,395,264,913,913,http://127.0.0.1:5001/api/entregas,1146,0,0
1740548463414,1152,HTTP Request,200,OK,1000RutaPorSegundo 1-97,text,true,,395,264,912,912,http://127.0.0.1:5001/api/entregas,1152,0,1
1740548463432,1144,HTTP Request,200,OK,1000RutaPorSegundo 1-118,text,true,,395,264,911,911,http://127.0.0.1:5001/api/entregas,1144,0,1
1740548463445,1131,HTTP Request,200,OK,1000RutaPorSegundo 1-131,text,true,,394,264,911,911,http://127.0.0.1:5001/api/entregas,1131,0,0
